https://www.youtube.com/watch?v=jufYwPkp5hw; 2
https://www.youtube.com/watch?v=peWQV3sGvwQ; 2
https://www.youtube.com/watch?v=Kv7m0w_F3EQ; 1
https://www.youtube.com/watch?v=qsGR-HeQXy0&t=1168s; 1
https://www.youtube.com/watch?v=vF1UGmi5m8s; 1
https://www.youtube.com/watch?v=BImbDtC-skM; 1
https://www.youtube.com/watch?v=p_vBavzd78I&t=953s; 1
https://www.youtube.com/watch?v=-TSD1cX2htQ&t=2203s; 1
https://www.youtube.com/watch?v=GzrZQndHaIY; 1
https://www.youtube.com/watch?v=8DOLeARjQ98; 1
https://www.youtube.com/watch?v=o0d4I-HgRYo; 1
https://www.youtube.com/watch?v=HoK-McVehXA; 1
https://www.youtube.com/channel/UCrVo0BXjIUlZ-YylYF8oNxg; 1
https://www.youtube.com/watch?v=PFeIjfA0ry0&feature=youtu.be&t=672; 1
https://www.youtube.com/watch?v=Siz70y4P3zA&feature=youtu.be&t=192/; 1
https://www.youtube.com/watch?v=yKMFsgH1rhM; 1
https://www.youtube.com/watch?v=4YYws-SefMQs; 1
https://www.youtube.com/watch?v=RLt65JxNsWI&t=1495s; 1
https://www.youtube.com/watch?v=e7V46M_y2lY&t=357s; 1
https://www.youtube.com/watch?v=aCOGmG7sGB8&t=1745s; 1
https://www.youtube.com/watch?v=C9jECCI7xnU&t=346s; 1
https://www.youtube.com/watch?v=ACRCu8mtHj8&t=1515s; 1
https://www.youtube.com/watch?v=RtaHMiQpAhA&t=5s; 1
https://youtu.be/OJQ_KnWe8ys; 1
https://www.youtube.com/watch?v=wJokJjd-Auw; 1
https://www.youtube.com/watch?v=nfA6QlN-lho; 1
https://www.youtube.com/watch?v=KLBZiftTfcM&t=3058s/; 1
https://www.youtube.com/watch?v=NEMviLbot58; 1
https://www.youtube.com/watch?v=fTK7_KJMhws; 1
https://www.youtube.com/watch?v=vOaUJYcR4wU; 1
https://www.youtube.com/watch?v=afQt_oOYfJo; 1
https://www.youtube.com/watch?v=TkwnL50tvnYs; 1
https://www.youtube.com/watch?v=RLt65JxNsWI; 1
https://www.youtube.com/watch?v=97i46J4X2Ww; 1
https://www.youtube.com/watch?v=-p-VkaX9atM; 1
https://www.youtube.com/watch?v=cpSHyt5ed2U; 1
https://www.youtube.com/watch?v=gbbEXnRG9d8; 1
https://www.youtube.com/watch?v=1W8bzoU7K4o; 1
https://www.youtube.com/watch?v=mQEGJMmqBTw; 1
https://www.youtube.com/channel/UCSPd93is2UQsd_jZ6yHBfqQ; 1
https://www.youtube.com/watch?v=x5a_dGt00Nw; 1
https://www.youtube.com/watch?v=nkEpSBBJZIs; 1
https://www.youtube.com/watch?v=PC-tg5zDsp4; 1
https://www.youtube.com/watch?v=sXyfbIBV02w; 1
https://www.youtube.com/watch?v=XNU_b5uZtd8; 1
https://www.youtube.com/watch?v=sJ79JmXAr9I; 1
https://www.youtube.com/watch?v=80ubet6Aml8; 1
https://www.youtube.com/watch?v=mD_PWU6K514&feature=emb_title; 1
https://www.youtube.com/watch?v=aHXSqtZc8kg&t=; 1
https://www.youtube.com/watch?v=G3qAHTlQMuQ; 1
https://www.youtube.com/watch?v=BTqu27QXW9M&t=32s; 1
https://www.youtube.com/watch?v=o7AKCThYTtQ; 1
https://www.youtube.com/watch?v=gxqMGRIVdxw; 1
https://www.youtube.com/watch?v=YkNGGCpBsjo; 1
https://www.youtube.com/watch?v=yXcdeZwv9jQ; 1
https://www.youtube.com/watch?v=_5dwS6fXxTQ; 1
https://www.youtube.com/watch?v=ZVBHowB3Lc4; 1
https://www.youtube.com/watch?v=sXyfbIBV02w&t=229s; 1
https://www.youtube.com/channel/UC2UsgdS6kaW7rAG5YD0NRGg; 1
https://www.youtube.com/watch?v=Ll-YHTpfDME; 1
https://www.youtube.com/watch?v=t50dy6PzO4g; 1
https://www.youtube.com/watch?v=q876n4f_lQ4; 1
https://www.youtube.com/watch?v=F98fypBYWkk; 1
https://www.youtube.com/watch?v=-ve-6CUszT0; 1
https://www.youtube.com/watch?v=xbssUYQKhhs; 1
https://www.youtube.com/watch?v=JJWa-R533ho&list=PLVJpWogZhhzTqTVhakMqJy_7Ou30Meouj&index=8&t=0s; 1
https://www.youtube.com/watch?v=69IS07f6go8; 1
https://www.youtube.com/watch?v=4qsjRTqil2k; 1
https://www.youtube.com/watch?v=akJ9kUr6nnE; 1
